convocation,session,order_no,transcript_url,recording_url
VII,16,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15306,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6783
VII,16,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15305,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6782
VII,16,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15304,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6780
VII,16,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15303,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6785
VII,16,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15300,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6779
VII,16,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15299,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6850
VII,16,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15298,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6778
VII,16,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15297,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6777
VII,16,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15296,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6776
VII,16,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15295,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6775
VII,16,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15294,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6771
VII,15,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15284,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6694
VII,15,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15283,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6614
VII,15,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15282,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6690
VII,15,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15281,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6606
VII,15,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15280,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6611
VII,15,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15279,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6689
VII,15,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15278,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6686
VII,15,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15277,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6692
VII,15,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15276,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6691
VII,15,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15275,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6679
VII,15,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15274,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6678
VII,15,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15273,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6677
VII,15,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15272,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6593
VII,15,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15271,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6613
VII,15,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15270,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6612
VII,15,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15268,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6688
VII,15,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15267,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6687
VII,15,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15266,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6665
VII,15,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15265,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6664
VII,15,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15264,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6661
VII,15,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15263,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6660
VII,15,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15262,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6680
VII,15,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15261,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6605
VII,15,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15260,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6604
VII,15,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15259,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6684
VII,15,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15258,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6672
VII,15,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15257,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6671
VII,15,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15256,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6670
VII,15,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15255,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6669
VII,15,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15254,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6668
VII,15,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15253,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6676
VII,15,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15252,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6656
VII,15,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15251,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6655
VII,15,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15250,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6592
VII,15,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15249,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6667
VII,15,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15248,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6675
VII,15,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15247,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6666
VII,15,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15246,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6591
VII,15,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15245,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6590
VII,15,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15244,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6589
VII,15,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15243,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6653
VII,15,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15242,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6674
VII,15,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15241,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6673
VII,15,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15240,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6663
VII,15,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15239,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6659
VII,15,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15238,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6683
VII,15,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15237,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6662
VII,15,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15236,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6652
VII,15,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15235,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6651
VII,15,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15234,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6681
VII,15,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15232,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6654
VII,15,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15231,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6603
VII,15,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15230,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6602
VII,15,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15227,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6600
VII,15,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15226,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6601
VII,15,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15225,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6597
VII,15,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15224,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6598
VII,15,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15223,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6596
VII,15,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15222,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6599
VII,15,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15220,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6595
VII,15,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15219,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6594
VII,15,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15217,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6588
VII,15,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15216,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6650
VII,15,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15215,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6587
VII,15,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15214,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6586
VII,15,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15213,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6649
VII,15,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15212,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6585
VII,15,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15211,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6648
VII,15,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15210,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6584
VII,15,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15209,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6583
VII,15,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15208,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6582
VII,15,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15207,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6581
VII,15,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15206,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6580
VII,15,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15205,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6579
VII,15,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15204,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6578
VII,15,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15203,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6574
VII,14,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15201,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6504
VII,14,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15200,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6557
VII,14,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15199,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6537
VII,14,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15198,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6503
VII,14,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15197,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6507
VII,14,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15196,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6502
VII,14,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15195,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6556
VII,14,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15194,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6541
VII,14,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15193,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6497
VII,14,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15190,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6538
VII,14,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15189,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6551
VII,14,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15188,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6562
VII,14,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15187,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6553
VII,14,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15186,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6552
VII,14,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15184,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6555
VII,14,35,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15183,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6554
VII,14,34,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15182,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6499
VII,14,33,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15181,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6498
VII,14,32,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15180,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6493
VII,14,31,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15179,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6495
VII,14,30,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15178,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6533
VII,14,29,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15175,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6560
VII,14,28,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15174,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6540
VII,14,27,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15173,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6539
VII,14,26,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15172,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6494
VII,14,25,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15171,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6492
VII,14,24,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15170,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6490
VII,14,23,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15169,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6536
VII,14,22,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15168,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6535
VII,14,21,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15167,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6487
VII,14,20,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15166,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6491
VII,14,19,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15165,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6489
VII,14,18,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15164,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6488
VII,14,17,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15163,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6486
VII,14,16,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15162,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6484
VII,14,15,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15161,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6483
VII,14,14,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15160,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6496
VII,14,13,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15159,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6482
VII,14,12,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15158,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6481
VII,14,11,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15157,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6480
VII,14,10,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15156,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6478
VII,14,9,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15155,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6479
VII,14,8,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15154,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6477
VII,14,7,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15153,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6476
VII,14,6,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15152,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6475
VII,14,5,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15151,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6474
VII,14,4,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15150,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6473
VII,14,3,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15149,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6472
VII,14,2,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15148,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6471
VII,14,1,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15147,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6470
VII,14,-,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15146,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6466
VII,13,88,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15137,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6400
VII,13,87,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15136,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6399
VII,13,86,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15135,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6398
VII,13,85,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15134,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6397
VII,13,84,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15133,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6396
VII,13,83,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15132,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6394
VII,13,82,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15131,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6393
VII,13,81,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15130,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6388
VII,13,80,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15129,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6387
VII,13,79,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15128,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6392
VII,13,78,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15127,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6389
VII,13,77,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15126,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6377
VII,13,76,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15125,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6375
VII,13,75,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15124,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6386
VII,13,74,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15123,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6385
VII,13,73,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15122,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6384
VII,13,72,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15121,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6383
VII,13,71,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15120,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6382
VII,13,70,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15119,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6381
VII,13,69,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15118,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6380
VII,13,68,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15117,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6379
VII,13,67,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15116,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6378
VII,13,66,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15115,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6376
VII,13,65,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15114,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6361
VII,13,64,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15113,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6391
VII,13,63,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15112,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6390
VII,13,62,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15111,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6374
VII,13,61,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15110,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6373
VII,13,60,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15109,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6372
VII,13,59,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15107,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6306
VII,13,58,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15106,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6316
VII,13,57,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15105,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6337
VII,13,56,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15104,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6314
VII,13,55,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15103,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6347
VII,13,54,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15102,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6364
VII,13,53,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15101,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6311
VII,13,52,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15100,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6370
VII,13,51,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15099,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6365
VII,13,50,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15098,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6354
VII,13,49,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15097,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6349
VII,13,48,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15096,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6348
VII,13,47,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15095,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6353
VII,13,46,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15094,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6345
VII,13,45,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15093,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6359
VII,13,44,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15092,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6358
VII,13,43,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15091,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6305
VII,13,42,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15090,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6315
VII,13,41,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15089,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6360
VII,13,40,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15088,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6304
VII,13,39,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15087,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6303
VII,13,38,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15086,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6310
VII,13,37,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15085,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6350
VII,13,36,https://edoc.sabor.hr/Views/FonogramView.aspx?tdrid=15084,https://edoc.sabor.hr/VideoTDR.aspx?tdrid=6346
